Area,Perimeter,Length,Width,AspectRation,Class,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Eccentricity,Color
36677,687.082,236.0777173,198.1316669,1.191519362,SEKER,36958,216.0986043,0.777664695,0.992396775,0.976307278,0.915370611,0.006436669,0.002787589,0.837903355,0.998378071,0.543723239,
36711,701.528,244.5579162,191.2965493,1.27842304,SEKER,37042,216.198744,0.755152837,0.991064197,0.937380812,0.884039034,0.006661707,0.002509869,0.781525014,0.999119585,0.623010231,
36730,692.349,235.9680653,198.4962669,1.188778353,SEKER,37038,216.2546843,0.766677799,0.991684216,0.962898819,0.91645742,0.006424396,0.002795511,0.839894202,0.998448047,0.540724566,
36736,695.806,248.185597,188.7028618,1.315219041,SEKER,37023,216.2723466,0.750786838,0.992248062,0.953510306,0.871413769,0.006755923,0.002403046,0.759361958,0.998727306,0.649537421,
36738,690.192,237.9328529,197.0584232,1.2074229,SEKER,37032,216.2782338,0.746661789,0.99206092,0.969137797,0.908988528,0.006476478,0.002727422,0.826260144,0.99764542,0.560417534,
36805,699.998,236.5744453,198.473853,1.191967817,SEKER,37153,216.4753599,0.777099785,0.990633327,0.943893701,0.915041181,0.00642778,0.002779735,0.837300364,0.998035087,0.544210316,
36813,691.769,243.007473,193.3256032,1.256985463,SEKER,37100,216.4988854,0.778303981,0.992264151,0.966693687,0.890914517,0.006601132,0.002565325,0.793728676,0.997705408,0.605882494,
36824,689.547,236.3614158,198.577267,1.190274291,SEKER,37125,216.5312287,0.767198633,0.991892256,0.973224603,0.916102266,0.006418678,0.002788696,0.839243362,0.998929799,0.54236575,
36839,693.645,239.6661238,195.8726639,1.223581275,SEKER,37173,216.5753254,0.793772894,0.991014984,0.962150869,0.903654309,0.006505772,0.002676011,0.81659111,0.999165591,0.576250607,
36841,689.544,238.3884884,197.0827402,1.209585822,SEKER,37129,216.5812043,0.797165422,0.99224326,0.97368237,0.908522076,0.006470739,0.002719416,0.825412362,0.998407091,0.562599964,
36863,690.538,236.7542211,198.3587987,1.193565512,SEKER,37161,216.6458616,0.768459454,0.99198084,0.971461011,0.915066522,0.006422544,0.002777778,0.837346739,0.999428189,0.545937634,
36864,698.915,248.7781157,188.8261383,1.317498297,SEKER,37195,216.6488001,0.74662778,0.991100954,0.948338973,0.87085152,0.006748538,0.00239423,0.758382369,0.99916748,0.651073996,
36872,692.414,237.2061033,198.1927712,1.196845384,SEKER,37183,216.6723067,0.784510638,0.991635963,0.966439959,0.913434788,0.006433231,0.002762607,0.834363112,0.998603639,0.549445112,
36892,697.906,243.8606864,192.9020853,1.264168223,SEKER,37200,216.7310621,0.765330678,0.99172043,0.951805478,0.888749496,0.006610124,0.00254394,0.789875667,0.998535718,0.611772236,
36934,697.608,244.0535919,192.9037677,1.265157207,SEKER,37227,216.8543966,0.77540309,0.992129368,0.953703341,0.888552367,0.00660783,0.002540801,0.789525308,0.998873634,0.612570951,
36955,697.491,235.6445936,199.8536132,1.179085981,SEKER,37319,216.9160376,0.768774704,0.990246255,0.954565765,0.920522021,0.006376528,0.002824235,0.847360792,0.999111231,0.529812869,
36975,694.805,241.367873,195.1891714,1.236584342,SEKER,37252,216.974727,0.777422678,0.992564158,0.962481026,0.898937892,0.006527867,0.00262948,0.808089334,0.999270617,0.588249946,
36988,697.873,242.5012245,194.4981765,1.246804618,SEKER,37312,217.0128666,0.762167731,0.991316467,0.954372508,0.8948939,0.006556213,0.002593696,0.800835093,0.998484891,0.59725651,
37008,691.802,242.2470916,194.6144489,1.244753887,SEKER,37288,217.0715299,0.79334591,0.992490882,0.971721592,0.896074865,0.006545803,0.002603274,0.802950163,0.999475336,0.595477935,
37031,700.842,245.1397042,192.4627248,1.273699645,SEKER,37423,217.138973,0.764503076,0.989525158,0.947403672,0.885776434,0.006619851,0.002513764,0.78459989,0.999344602,0.619350705,
37043,710.832,246.1208289,191.8970266,1.282567183,SEKER,37450,217.1741524,0.762892331,0.989132176,0.921259702,0.882388351,0.006644193,0.002484626,0.778609202,0.998618611,0.626170383,
37074,720.184,235.5307465,200.7524847,1.173239508,SEKER,37612,217.2650061,0.75484068,0.985696054,0.898239962,0.922448595,0.00635299,0.00283744,0.85091141,0.998322884,0.522986632,
37117,699.991,249.5144267,189.7779774,1.314770186,SEKER,37429,217.3909662,0.750050519,0.991664218,0.951914229,0.8712561,0.006722376,0.002389384,0.759087191,0.998025207,0.649233451,
37135,696.823,242.7890097,195.1305704,1.244238712,SEKER,37424,217.443672,0.750611445,0.992277683,0.961055212,0.895607558,0.00653801,0.002594755,0.802112897,0.998019919,0.595028909,
37138,707.772,252.2560643,187.5939608,1.344691818,SEKER,37506,217.4524551,0.750353578,0.990188237,0.931626043,0.862030634,0.006792398,0.002313629,0.743096814,0.999236206,0.668552642,
37152,694.797,246.690685,192.2165854,1.283399581,SEKER,37406,217.493438,0.776848444,0.993209646,0.96711071,0.881644307,0.006640038,0.002474708,0.777296684,0.997582238,0.626799537,
37164,710.014,251.9249487,188.1740507,1.338786872,SEKER,37548,217.5285601,0.744859101,0.98977309,0.926399882,0.863465731,0.006778736,0.00232439,0.745573069,0.998163437,0.664885964,
37170,693.745,232.9753925,203.2589797,1.146199754,SEKER,37485,217.546119,0.79265562,0.991596639,0.970515985,0.933772948,0.006267834,0.002939425,0.871931918,0.999408149,0.48870646,
37177,692.052,235.0857319,201.572877,1.166256767,SEKER,37506,217.5666026,0.780422781,0.99122807,0.9754539,0.9254777,0.006323419,0.002861512,0.856508974,0.998909387,0.5145771,
37189,700.253,243.3434012,194.9100617,1.248490709,SEKER,37534,217.6017128,0.784826422,0.990808334,0.953047197,0.894216616,0.006543424,0.002580808,0.799623357,0.998322332,0.598708345,
,,,,,,,,,,,,,,,,,
37225,713.798,252.8133685,188.5272921,1.340990822,SEKER,37629,217.7070097,0.792898526,0.9892636,0.918108307,0.861137253,0.006791494,0.002303746,0.741557369,0.994421625,0.666262538,
37315,701.999,238.0546589,199.8358502,1.191251013,SEKER,37735,217.9700292,0.775392735,0.98886975,0.951525262,0.915630176,0.006379597,0.002766008,0.838378618,0.998719378,0.543431306,
37322,695.359,240.9624354,197.3288105,1.221121411,SEKER,37630,217.9904729,0.772712215,0.991815041,0.969966226,0.904665794,0.006456311,0.002667576,0.818420199,0.999390428,0.573908559,
37348,702.527,242.7609094,196.6162257,1.234694179,SEKER,37715,218.0663902,0.815013639,0.990269124,0.950935749,0.898276377,0.006499971,0.002610544,0.806900449,0.996275288,0.586544285,
37350,699.848,238.1729909,199.9543307,1.191136946,SEKER,37637,218.0722289,0.786282683,0.992374525,0.958281311,0.91560436,0.006376787,0.002764478,0.838331344,0.998567437,0.543307108,
37362,721.309,234.3934654,203.5114997,1.151745556,SEKER,37914,218.1072577,0.7615728,0.985440734,0.902396242,0.930517655,0.006273579,0.002901307,0.865863106,0.997253985,0.496131615,
37362,714.562,263.8858174,180.4129872,1.462676393,SEKER,37693,218.1072577,0.739841584,0.991218529,0.919517812,0.826521334,0.007062947,0.002033209,0.683137515,0.999209117,0.729783588,
37365,702.379,247.3540221,192.7094909,1.283559108,SEKER,37705,218.1160141,0.784517511,0.990982628,0.951769567,0.881796917,0.006619939,0.002468926,0.777565802,0.998051667,0.626919901,
37388,707.703,232.9705016,204.6242163,1.138528498,SEKER,37784,218.1831343,0.806993309,0.989519373,0.93808032,0.936526869,0.006231157,0.002956851,0.877082576,0.998583507,0.478060848,
37394,704.489,240.0719714,198.6176511,1.208714181,SEKER,37814,218.2006405,0.758745232,0.988893003,0.946811131,0.908896775,0.006420067,0.002702574,0.826093347,0.998510744,0.56172289,
37454,698.809,245.9677421,193.9975663,1.267890865,SEKER,37765,218.3756257,0.753162139,0.991764862,0.963809252,0.887822216,0.006567196,0.002516887,0.788228287,0.999387444,0.614763614,
37459,699.387,244.5904793,195.1576945,1.253296622,SEKER,37773,218.3902015,0.754005636,0.991687184,0.962345306,0.89288104,0.006529552,0.002559986,0.797236552,0.999173877,0.602795515,
37475,713.238,241.1956261,198.3011325,1.216309877,SEKER,37837,218.4368374,0.777489627,0.990432645,0.925726207,0.905641785,0.006436174,0.002670751,0.820187043,0.997601601,0.569258053,
37479,703.264,229.0163681,208.466788,1.098574839,SEKER,37879,218.4484948,0.78146372,0.989440059,0.952272156,0.95385538,0.006110525,0.003120243,0.909840086,0.999527426,0.414014566,
37482,705.803,244.497488,195.3803884,1.251392169,SEKER,37878,218.4572375,0.777634855,0.989545383,0.945508898,0.893494814,0.006523064,0.002564481,0.798332982,0.999027642,0.601184833,
37492,701.925,242.9843493,196.9110602,1.233980199,SEKER,37814,218.4863772,0.771440329,0.991484635,0.956240318,0.899178807,0.006480965,0.002613387,0.808522526,0.997700788,0.585896659,
37506,700.778,247.5799407,193.2182459,1.281348662,SEKER,37812,218.5271662,0.742972604,0.991907331,0.959731379,0.882652955,0.006601076,0.002471465,0.779076238,0.998268295,0.625246025,
37512,704.306,243.2472557,196.6784547,1.236776322,SEKER,37910,218.5446449,0.775730504,0.989501451,0.950292513,0.898446497,0.006484518,0.002606312,0.807206108,0.998333401,0.588422473,
37513,706.094,232.9818929,205.4078221,1.134240608,SEKER,37951,218.5475578,0.754151421,0.988458802,0.945511072,0.938045249,0.006210697,0.002966301,0.87992889,0.998051079,0.471909209,
37516,708.078,244.5970352,195.6331116,1.250284439,SEKER,37869,218.5562965,0.779019062,0.990678391,0.940295135,0.893536164,0.006519806,0.002563675,0.798406876,0.998235693,0.60024259,
37548,703.892,246.0599293,194.4318532,1.265533014,SEKER,37881,218.6494876,0.782739212,0.991209313,0.952323748,0.888602578,0.00655321,0.002520369,0.789614542,0.999283272,0.612873695,
37574,712.47,253.4993159,188.9044447,1.341944686,SEKER,38001,218.7251761,0.748113489,0.988763454,0.93017386,0.862823536,0.006746668,0.002306519,0.744464454,0.999030119,0.666855337,
37644,695.582,238.9158223,200.7943345,1.189853404,SEKER,37973,218.9288227,0.779153041,0.991335949,0.977707527,0.916342922,0.006346717,0.00276033,0.839684351,0.999101283,0.541905124,
37646,703.337,249.2379262,192.5507286,1.294401366,SEKER,37941,218.9346384,0.803577527,0.99222477,0.956316772,0.878416226,0.006620569,0.002431512,0.771615065,0.998779595,0.634944322,
37657,704.416,252.0951069,190.5731441,1.322825985,SEKER,37993,218.966622,0.747459309,0.991156266,0.953667886,0.868587354,0.006694509,0.002350458,0.754443992,0.997998117,0.654620894,
37690,702.993,247.2788263,194.4102346,1.271943459,SEKER,37977,219.0625446,0.77936311,0.992442794,0.958371743,0.885892852,0.00656086,0.002492673,0.784806144,0.998229042,0.617974083,
37693,709.359,252.2616301,190.4736717,1.324391072,SEKER,38032,219.0712627,0.775002056,0.991086454,0.941322419,0.868428792,0.006692533,0.002348049,0.754168567,0.998814116,0.655651111,
37693,701.429,246.6742856,194.8832128,1.265754407,SEKER,37995,219.0712627,0.769967725,0.992051586,0.962726959,0.88809931,0.0065443,0.002511245,0.788720384,0.998326302,0.613051849,
37918,701.991,234.7831509,205.8916005,1.140324085,SEKER,38269,219.7241385,0.779484017,0.990828085,0.966923684,0.93585991,0.006191865,0.002929845,0.875833772,0.998734344,0.480593155,
37968,709.268,252.1497999,191.899925,1.313965078,SEKER,38292,219.8689588,0.785306528,0.991538703,0.948433428,0.871977526,0.006641114,0.002368328,0.760344806,0.999066523,0.648687082,
37969,699.361,239.4126401,202.3015447,1.183444449,SEKER,38269,219.8718542,0.79331815,0.992160757,0.975520057,0.918380308,0.006305477,0.002766865,0.843422391,0.998143547,0.534780403,
37970,703.416,246.4983607,196.4891967,1.254513555,SEKER,38241,219.8747496,0.750039507,0.992913365,0.964330662,0.891992746,0.006491924,0.00253512,0.795651059,0.998155038,0.603818654,
37987,701.371,244.4664752,198.0109659,1.234610791,SEKER,38307,219.9239655,0.775878268,0.991646435,0.970396566,0.899607872,0.00643553,0.002600022,0.809294323,0.999163504,0.586468741,
,703.86,252.8031217,191.7595894,1.318333662,SEKER,38262,219.9471221,0.783402062,0.993021797,0.963748561,0.870033252,0.006653589,0.002351685,0.756957859,0.997923027,0.651634264,
38001,725.626,240.242188,201.8166779,1.19039809,SEKER,38491,219.9644879,0.749260618,0.987269751,0.906941381,0.915594758,0.006321996,0.00274061,0.83831376,0.997927099,0.542501069,
38016,702.523,242.059273,200.2619577,1.208713207,SEKER,38312,220.0078965,0.74893617,0.992273961,0.967955047,0.908900922,0.0063673,0.00268041,0.826100887,0.998519052,0.561721907,
38019,716.827,246.136569,196.9849906,1.249519409,SEKER,38422,220.0165772,0.760273562,0.989511218,0.929783518,0.893880085,0.006474041,0.002549601,0.799021606,0.998393005,0.599589518,
38025,713.907,245.8047776,197.1753898,1.246630109,SEKER,38428,220.0339376,0.789588438,0.989512855,0.937552953,0.895157286,0.006464294,0.002560344,0.801306567,0.998932892,0.597105708,
38058,702.407,243.776737,198.9990877,1.225014344,SEKER,38365,220.1293951,0.743146138,0.991997915,0.96934453,0.902995905,0.006405401,0.002627055,0.815401604,0.998878661,0.577604191,
38061,701.644,240.1872869,201.962884,1.189264493,SEKER,38398,220.138071,0.784277766,0.991223501,0.971530473,0.91652674,0.006310588,0.00274682,0.840021265,0.999007464,0.541259132,
38093,737.757,233.4684923,207.9979309,1.12245584,SEKER,38859,220.2305927,0.77011564,0.980287707,0.879484851,0.943298989,0.006128908,0.00299337,0.889812983,0.998775779,0.454192353,
38095,707.285,249.072897,194.9295706,1.277758404,SEKER,38413,220.2363741,0.776608974,0.991721553,0.956949338,0.884224565,0.006538204,0.002465407,0.781853082,0.999019346,0.622499041,
38145,762.943,256.1133025,190.105434,1.347217158,SEKER,38876,220.3808577,0.740277131,0.981196625,0.82349942,0.860481887,0.006714204,0.002270603,0.740429077,0.997518757,0.670100002,
38151,715.089,240.298028,202.5908511,1.186124776,SEKER,38724,220.3981894,0.777196056,0.985202975,0.937552498,0.917186842,0.006298604,0.00274951,0.841231703,0.997805765,0.537785626,
38183,721.729,246.5615485,197.5135069,1.248327531,SEKER,38626,220.4906019,0.798173001,0.988531041,0.921152636,0.894261913,0.006457364,0.002547382,0.799704369,0.99829298,0.598568249,
38200,701.769,239.6062492,203.1787473,1.179287954,SEKER,38503,220.5396804,0.758568648,0.992130483,0.9747312,0.920425411,0.006272415,0.002776956,0.847182937,0.999072632,0.530045317,
38210,705.63,236.731011,205.9160211,1.149648336,SEKER,38529,220.5685449,0.782158356,0.991720522,0.964345878,0.931726452,0.006195525,0.002880127,0.868114181,0.998026024,0.493349441,
38216,710.146,241.9492655,201.2045958,1.202503673,SEKER,38542,220.5858618,0.776747967,0.991541695,0.952269341,0.911702961,0.006331099,0.002698189,0.83120229,0.999523806,0.555377603,
38217,713.032,242.9114813,200.5515465,1.211217193,SEKER,38593,220.5887479,0.75827381,0.990257301,0.94460103,0.908103424,0.006356111,0.002666321,0.824651829,0.998832473,0.564232773,
38220,709.411,253.5306606,192.2603594,1.318684004,SEKER,38562,220.5974057,0.755918593,0.991131165,0.954343479,0.870101491,0.006633455,0.002345304,0.757076604,0.998344807,0.651868773,
38222,701.048,241.2438759,201.8755265,1.195012987,SEKER,38491,220.6031774,0.792330017,0.993011353,0.977299694,0.914440528,0.00631165,0.002722353,0.83620148,0.999271629,0.547491889,
38240,703.058,240.6770114,202.4127145,1.189040975,SEKER,38518,220.6551159,0.783767165,0.992782595,0.972177216,0.916810105,0.006293855,0.002742926,0.840540768,0.999437414,0.541013495,
38331,702.785,237.5984187,205.9284597,1.153791074,SEKER,38639,220.9175072,0.787974098,0.992028779,0.975247951,0.929793676,0.006198597,0.002857719,0.86451628,0.997471168,0.498815772,
38333,718.19,237.9449273,205.4905757,1.157935962,SEKER,38776,220.9232705,0.78515833,0.988575407,0.93390772,0.92846388,0.006207313,0.002845401,0.862045177,0.998193111,0.504167967,
38354,715.527,253.6098213,192.8160004,1.315294482,SEKER,38702,220.9837766,0.79630437,0.991008217,0.941387604,0.871353386,0.006612343,0.002351324,0.759256724,0.998646179,0.649588466,
38377,706.076,245.3423568,199.3552146,1.230679405,SEKER,38698,221.050026,0.794324626,0.991704998,0.967337417,0.900985989,0.006392953,0.002598684,0.811775753,0.9990357,0.582878528,
38380,784.252,257.6520823,190.1348975,1.355101487,SEKER,39006,221.0586658,0.775839415,0.983951187,0.784157977,0.857973527,0.006713186,0.002243903,0.736118573,0.997515373,0.674853084,
38396,709.443,250.3804559,195.7388897,1.279155391,SEKER,38723,221.1047389,0.74843086,0.991555406,0.958651666,0.883075071,0.006521004,0.002446159,0.779821581,0.997512979,0.623572095,
38426,709.22,244.3886801,200.506918,1.218854105,SEKER,38709,221.1911001,0.753052306,0.992689039,0.960004114,0.905079155,0.006359982,0.002632582,0.819168277,0.998446617,0.571728705,
38445,705.779,235.1825325,208.4739731,1.128114599,SEKER,38763,221.245778,0.76966967,0.991796301,0.969867184,0.940740691,0.006117376,0.002955457,0.884993047,0.998373576,0.462853547,
38475,708.856,250.0996987,196.0365344,1.275781065,SEKER,38772,221.3320842,0.764758497,0.992339833,0.962215732,0.884975413,0.006500317,0.002459456,0.783181482,0.999168105,0.620970988,
38511,711.112,249.6546704,196.6274016,1.269684023,SEKER,38797,221.4356071,0.805029474,0.992628296,0.95701478,0.886967613,0.006482685,0.002474946,0.786711547,0.998875082,0.616190013,
38518,716.158,244.1767609,201.1612732,1.213835829,SEKER,38895,221.455731,0.750896756,0.990307237,0.943747681,0.906948434,0.00633929,0.002645762,0.822555463,0.998447292,0.566830213,
38542,723.764,254.7115957,192.9009219,1.320427052,SEKER,38941,221.5247131,0.786571429,0.98975373,0.924592053,0.869708003,0.006608676,0.00233232,0.75639201,0.998760472,0.653031505,
38552,714.493,234.9970849,209.0326346,1.124212424,SEKER,38959,221.5534494,0.801663548,0.98955312,0.948988218,0.942792331,0.006095587,0.002970705,0.888857379,0.999264509,0.456912575,
38591,715.273,254.4732576,193.2214516,1.317003136,SEKER,38926,221.6654851,0.790734366,0.991393927,0.947877541,0.871075755,0.006594109,0.002341853,0.758772972,0.999306383,0.650741166,
38594,725.607,261.2436015,188.3145341,1.387272643,SEKER,38974,221.6741009,0.808589985,0.99024991,0.921142306,0.848534087,0.006769021,0.002164626,0.720010097,0.99885031,0.693102712,
38600,716.517,254.1292876,193.9916405,1.310001229,SEKER,38940,221.6913314,0.715265167,0.991268618,0.944809325,0.872356483,0.00658366,0.002351923,0.761005833,0.996918576,0.645975595,
38625,724.328,241.4480239,203.9764164,1.183705588,SEKER,39111,221.763111,0.769928439,0.987573828,0.925140745,0.918471427,0.006251082,0.002744085,0.843589762,0.998561916,0.535074838,
38650,705.316,246.2123643,200.1466011,1.230160108,SEKER,38932,221.8348674,0.784373415,0.992756601,0.976319336,0.900989957,0.006370307,0.002589524,0.811782902,0.998622942,0.582400056,
38677,710.617,248.8307495,198.0754875,1.256242015,SEKER,38972,221.9123383,0.774298813,0.992430463,0.962479435,0.891820399,0.006433559,0.002510387,0.795343624,0.999144077,0.605263796,
